final_balance,income_mean,outcome_mean,incomes_max,incomes_min,outcomes_max,outcomes_min,fequent_operation_hour
-7625.88,435.06,458.46,981.18,14.48,988.06,27.75,14
6774.88,556.27,526.45,983.4,59.56,985.27,41.33,7
5861.43,434.04,463.55,964.13,46.1,985.85,3.01,21
-1467.83,456.69,459.07,996.43,2.74,986.65,10.46,17
907.76,549.21,542.32,998.01,2.5,989.82,6.64,23
3043,570.47,461.79,904.08,119.94,956.66,2.22,18
-576.68,459.97,525.19,953.18,17.41,993.66,8.25,19
-4091.66,501.45,583.05,980.36,59.58,998.03,13.13,4
-611.85,514.91,572.99,999.68,17.02,986.53,23.98,19
3155.03,435.98,477.53,993.03,6.82,904.4,10.66,4
2780.18,482.95,555.83,993.7,17.49,992.72,23.31,8
-6685.94,472.53,548.37,993.93,1.73,965.2,57.18,17
-3877.92,493.24,523.86,929.77,39.04,973.05,7.01,6
-2208.81,482.67,508.05,975.12,64.33,990.69,65.09,14
-5308.73,528.64,567.2,943.77,52.26,940.49,99.44,6
1961.83,573.54,537.87,997.37,63.69,980.48,19.37,6
-3863.23,483.82,469.37,952.5,43.63,899.08,4.14,20
-2093.8,512.46,457.15,982.19,178.99,976.45,12.83,6
-4732.03,499.18,589.02,955.1,3.67,934.37,33.97,2
-3081.21,565.94,518.03,997.09,65.87,999.88,74.82,12
5817.3,530.98,516.05,988.68,0.64,984.92,44.48,5
-1863.04,447.55,500.78,992.82,5.72,983.8,3.39,7
7535.39,523.06,532.48,989.34,34.71,988.5,27.2,9
-6906.19,448.07,514.2,996.11,3.11,981.67,18.8,16
-1507.17,464.4,503.02,977.12,15.83,988.5,17.37,10
6528.8,450.13,445.09,996.41,16.98,942.03,0.85,17
1174.35,444.42,467.62,935.44,19.48,919.45,65.66,18
5373.94,503.03,521.43,999.37,5.26,954.68,61.51,20
-753.83,468.31,529.41,986.14,24.39,988.21,46.29,18
-1228.05,497.69,543.17,982.83,28.41,869.6,75.99,17
-313.89,484.98,459.75,929.12,86.97,957.64,24.95,0
-10886.69,438.8,558.41,967.77,48.45,995.14,18.8,7
-2065.55,521.32,538.37,998.47,32.99,989.79,19.61,13
-6678.96,447.6,590.22,976.73,36.46,999.86,59.24,3
6150.53,543.07,479.58,978.64,9.65,916.76,3.32,8
-354.87,481.02,489.08,950.69,14.79,990.65,31.31,8
10751.39,476.41,518.34,965.16,7.4,905.63,8.06,0
-8601.88,490.41,514.83,919.95,81.09,997.17,54.04,13
5657.68,506.44,572.03,986.94,1.54,997.64,35.08,21
-900.04,503.1,469.45,996.97,90.16,955.28,3.35,21
2074.28,536.76,560.15,985.56,8.28,991.52,3.08,11
8979.4,500.14,464.12,936.4,9.48,994.37,15.63,22
6672.86,525.4,458.65,958.36,56.41,961.13,18.45,23
-5894.37,500.33,625.91,917.21,4.59,987.7,92,11
6084.03,441.99,476.11,967.58,59.24,929.47,28.22,20
1843.98,458.51,494.28,974.01,0.79,959.4,68.92,17
1878.65,535.29,470.51,985.91,23.87,985.76,73.08,13
-790.96,413.43,540.54,996.14,7.93,986.51,1.29,18
-3311.07,504.56,476.66,958.11,2.19,931.29,0.35,23
-2637.93,484.95,399.68,982.01,87.78,934.59,2.29,1
-3169.52,486.42,452.86,994.18,16.95,880.18,44.96,19
3885.73,426.81,465.35,980.66,1.66,954.58,17.21,4
767.05,463.14,481.86,991.73,2.28,985.76,6.98,8
2176.77,542.47,412,980.11,58.71,958.71,3.33,6
-2909.35,540.94,620.39,986.85,49.39,935.13,63.54,16
-4092.55,474.1,511.92,993.81,1.24,956.66,10.49,6
-4006.28,483.37,534.03,969.3,35.24,996.3,1.79,19
-352.15,523.89,550.43,998.85,23.11,997.8,5.78,14
-4854.37,441.19,429.91,967.26,51.09,972.41,7.66,10
-3665.9,589.16,498.36,918.96,43.99,998.16,3.46,6
623.59,468.41,563.25,943.21,20.93,980.29,58.05,19
5289.48,532.46,451.44,991.95,14.45,934.77,19.81,16
-5248.38,475.13,490.19,958.32,7.47,984.93,10.2,3
-2510.9,471.67,465.29,971.26,1.96,978.63,20.03,1
-1068.87,493.02,540.21,971.7,12.49,990.45,0.17,21
-1391.65,486.36,543.27,978.75,5.72,992.23,37.09,6
-3478.47,389.85,493.74,858.76,0.11,997.85,12.48,20
491.5,493.73,493.78,979.82,6.37,991.79,0.38,1
1321.62,466.1,543.77,991.18,0.07,961.75,10,19
-2667.33,512.43,476.63,996.17,41.19,993.96,18.44,11
-1919.2,471.12,454.91,971.83,2.79,993.67,6.25,0
-2426.93,510.26,467.82,995.34,6.32,999.66,18.48,20
2953.89,542.94,495.62,988.52,5.3,965.07,14.87,20
2799.86,509.45,485.64,986.37,3.3,987.78,6.26,1
-1595.96,528.05,501.28,986.99,44.48,975.34,4.62,6
4357.46,530.94,380.4,940.52,42.7,942.81,13.5,21
768.83,533.86,588.52,963.72,33.81,958.91,112.61,12
-3270.16,588.83,549.9,962.96,109.11,999.66,67.47,8
10224.33,601.64,413.74,957.54,17.99,982.89,6.11,13
-725.11,460.72,465.53,997.01,7.16,981.23,2.06,9
-2458.73,560.49,458.83,978.21,92.55,966.18,22.59,19
5800.89,493.71,464.83,999.55,3.51,988.4,0.05,2
3833.83,524.1,456.16,970.02,27.15,998.87,20.58,5
-8495.42,466.32,640.8,985.82,2.38,995.18,38.19,5
2778.93,523.62,493.76,999.93,2.06,992.81,33.22,15
1272.25,448.48,514.63,965.75,2.34,996.96,10.37,1
1432.4,500.92,549.5,996.24,12.88,986.28,8.65,3
5643,507.91,547.42,995.26,25.52,998.89,24.91,21
484.84,499.36,562.03,994.13,11.57,995.88,36.53,21
6335.96,514.85,463.27,972.44,14.46,974.39,38.84,18
6094.98,473.61,464.46,995.21,27.63,988.55,11.57,22
78.91,533.03,490.62,976.62,30.59,998.73,63.03,16
10450.25,576.02,443.31,991.41,15.13,995.96,45.03,21
-1802.53,641.91,499.69,998.94,24.11,981.18,0.67,17
1288,494.62,511.88,999.98,27.49,965.35,2.49,14
-2459.28,425.94,634.53,960.81,27.68,989.62,123.01,18
-17791.47,430.45,550.78,967.68,9,980.35,3.24,10
-5262.29,489.63,464.56,952.86,93.34,941.52,6.17,17
1821.62,457.58,510.71,992.69,31.6,967.6,50.06,20
-2734.73,462.65,461.96,998.13,25.96,975.9,22.71,19
-825.74,469.03,412.75,969.06,80.59,965.68,1.43,0
5077.66,559.1,501.12,975.56,17.58,995.62,1.77,1
-5412.17,428.99,520.66,843.79,12.76,997.45,0.53,19
7367,562.22,463.17,996.53,39.2,999.47,6.79,13
-4868.57,530.97,542.91,933.85,13.57,996.79,6.46,19
-1047.56,532.62,498.96,998.85,10.53,994.02,26.38,7
-1670.96,552.7,479.29,980.9,28.97,958,1.13,12
6106.55,561.75,477.29,996.97,11.15,999.26,23.23,4
-3190.04,511.95,592.43,985.22,8.99,987.4,35.28,18
-666.18,530.25,550.44,941.65,99.45,990.51,44.65,5
-6988.48,450.11,527.42,976.66,52.77,986.18,121.55,12
-6911.65,495.25,608.7,986.18,64.45,995.77,87.82,23
13032.2,503.09,436.41,953.63,17.73,982.78,4.13,11
5986.53,492.96,555.71,991.94,9.63,982.57,17.72,2
-10444.19,568.96,592.9,964.14,44.62,999.16,33.98,10
4689.39,524.75,511.82,996.16,47.27,958.04,11.99,9
-3088.01,472.88,468.44,916.5,9.02,939.4,21.36,9
7509.21,523.31,496.59,986.34,26.43,988.24,2.54,0
7722.59,492.4,462.79,892.46,60.55,999.53,23.39,13
-5364.71,438.34,521.84,998.87,7.07,997.92,26.58,20
-2031.54,488.79,490.18,975.02,26.08,994.84,15.13,7
-3580.93,524.03,455.28,992.93,7.41,993.9,17.68,18
1783.81,484.14,476.93,980.14,18.37,983.3,33.91,12
3852.34,486.05,533.19,995,21.6,991.53,12,20
-13909.03,499.59,514.43,954.8,110.32,999.14,18.82,8
4722.86,578.46,505.59,994.27,20.78,991.06,7.49,9
-8739.97,472.65,504.34,999.04,11.25,983.99,39.08,20
-4869.78,509.72,481.38,996.43,87.62,986.54,10.34,12
1754.38,501.94,528.69,987.66,8.46,998.64,5.14,22
1731.39,501.62,495.95,998.96,25.96,975.68,14.77,19
-9475.92,476.51,574.39,948.18,3.44,996.91,4.18,13
299.44,472.58,476.27,981.39,52.45,994.6,13.77,4
-1887.32,480.32,517.39,982.45,49.26,923.09,105.96,8
12432.17,520.71,403.84,994,13.72,988.2,10.86,14
-6260.41,496.36,501.19,989.9,5.01,974.7,96.78,5
6619.49,553.29,466.45,983.21,4.9,979.68,15.21,8
3323.08,500.84,446.86,924.09,44.48,940.58,37.06,12
1661.92,489.91,486.28,991.2,2.04,994.08,7.14,22
109.63,545.13,385.47,999.25,21.74,982.26,13.45,13
2762.24,542.07,474.95,917.61,40.71,958.57,26.17,10
-193.21,559.02,575.02,983.31,50.37,995.46,25.83,4
-2664.11,518.71,468.85,999.57,57.89,983.96,7.8,4
-10648.98,418.59,466.03,906.68,14.45,994.96,9.6,11
-6416.72,426.73,566.79,868.1,5.65,995.77,50.03,22
-4155.88,475.13,546.34,943.83,21.01,987.3,35.85,14
8689.84,565.02,427.54,992.06,69.12,798.13,21.12,16
-1229.32,436.18,443.61,998.24,53.02,967.18,1.02,22
3025.12,482,457.07,991.28,42.06,999.42,15.82,9
13227.09,465.15,431.85,993.05,1.77,989.36,53.49,16
2571.31,431.21,485.45,980.25,1.64,980.7,12.47,20
-16424.8,439.77,560.87,998.3,25.89,991.5,54.81,2
4706.27,519.69,478.97,979.25,22.74,988.04,56.18,23
4165.76,548.22,465.27,974.34,85.98,873.6,15.45,0
-1863.37,488.58,450.43,809.82,157.33,996.19,7.89,8
11262.55,547.89,540.63,986.55,11.73,980.8,32.41,0
6548.85,510.42,441.62,956.68,0.39,945.34,17.68,5
6384.41,558.84,515.46,964.51,9.37,994.85,22.08,21
-2094.92,431.62,545.88,925.4,6.31,987.12,60.24,0
805.08,561.83,492.95,970.71,23.09,999.44,4.87,8
-3429.04,500.92,499.69,998.36,37.31,976.24,23.55,10
-3538.93,433.68,435.42,936.61,20.36,989.83,0.31,2
7509.24,521.41,443.17,988.76,21.33,995.16,11.27,23
-3857.97,552.33,525.83,988.02,12.41,984.14,21.07,14
-1631.34,471.2,498.76,972.42,30.57,935.42,50.4,5
-5531.22,454.05,483.72,965.59,13.32,966.48,1.53,6
-347.24,497.33,459.13,988.69,5.64,989.6,13.13,17
-3588.04,512.19,504.11,933.14,10.61,995.62,37.27,6
-5502.62,420.18,481.64,967.57,8.12,985.28,25.73,21
4420.13,505.13,526.98,972.7,7.69,983.61,23.25,8
885.24,494.42,514.35,985.53,18.09,996.84,49.71,3
-2879.53,466.22,515.87,995.5,19.69,999.51,37.45,4
11858.48,522.08,415.87,976.54,25.7,992.67,1.84,16
98.89,518.76,480.88,976.02,0.81,957.55,30.23,17
2182.38,524.94,473.46,923.9,39.23,947.39,10.26,10
-4813.87,503.62,508.08,994.77,64.98,971.6,7.8,15
-3908.4,459.77,483.56,980.56,39.9,957.48,56.99,2
-9922.87,553.49,510.96,995.26,6.12,968.57,0.56,0
8585.7,495.85,503.94,988.75,37.61,943.28,29.3,11
1248.78,447.27,507.05,963.94,36.83,954.97,1.09,17
3286.08,427.05,456.01,980.34,11.59,930.25,29.61,22
-534.12,520.01,573.71,998.77,19.75,984.71,139.95,13
-5175.59,565.36,515.55,995.15,37.68,995.02,80.45,7
-6347.44,464.98,558.47,952.56,32.76,993.82,1.58,21
3242.7,500.67,466.23,975.87,30.15,981.38,0.83,10
-747.48,478.44,556.71,997.75,4.29,983.24,7.02,5
-2823.66,492.58,501.6,988.26,22.02,942.23,28.28,22
1731.52,491.4,501.15,878.15,45.12,960.83,10.45,0
-4412.9,528.48,521.33,974.97,23.3,981.04,16.05,2
5916.23,516.22,529.48,979.25,102.73,963,112.56,7
1721.43,495.11,486.36,981.5,11.36,895.42,81.38,14
-2535.39,486.66,513.14,919.56,4.92,987.69,11.03,5
5233.58,426.53,451.97,987.89,8.12,941.92,8.36,19
3655.19,478.24,497.91,975.16,32.37,975.2,37.79,10
1481.71,546.97,480.53,967.28,36.35,993.03,33.96,19
-3695.79,497.21,461.16,997.57,7.33,966.94,2.41,6
3181.12,505.35,527.44,986.13,42,994.03,55.61,10
1299.98,468.76,516.21,977,1.42,970.5,160.25,23
4779.71,451.44,539.16,965.63,10.3,958.49,55.53,5
4446.22,477.69,419.74,985.44,27.29,966.78,2.23,9
1757.98,512.62,464.31,997.03,13.3,992.94,25.57,1
737.47,527.44,465.63,972.28,12.55,993.21,11.72,20
-1372.45,524.34,451.3,997.48,12.45,942.26,14.04,2
-1349.15,510.35,518.17,985.84,32.45,997.72,1.49,16
-6087.73,503.97,561.08,950.65,23.81,966.92,38.72,1
3738.29,588.14,451.18,967.68,126.28,912.41,5.18,23
-3759.01,440.02,599.99,970.53,5.17,972.9,45.2,3
-2931.47,578.83,447.59,994.52,6.23,996.61,16.56,17
-1537.37,506.6,482.89,998.31,77.37,997.25,17.07,20
5815.96,510.26,452.72,984.17,6.79,931.96,10.68,2
-15113.85,417.33,521.44,967.67,40.96,993.5,37.25,2
-1460.6,473.83,429.24,946.07,6.96,943.31,17.46,7
-2332.36,540.69,529.44,992.28,101.14,985.49,53.74,13
6349.24,531.68,482.52,989.71,3.36,992.77,46.1,15
-2288.27,469.56,433.89,973.05,75.11,948.22,12.02,0
5869.01,501.5,458.32,988.42,28.73,960.77,5.8,16
1535.24,493.14,509.33,983.35,8.9,961.85,2.27,22
1572.73,476.92,500.35,980.18,4.03,974.61,4.02,18
479.25,493.85,494.2,953.09,6.39,999.59,2.75,10
-465.49,493.68,493.04,980.02,55.27,993.64,4.45,4
1755.29,496.24,458.9,984.85,11.48,971.7,3.11,6
-9451.82,434.99,572.25,965.33,13.92,941.01,21.11,16
-2286.75,497.71,524.06,998.09,11.6,981.37,30.4,15
10442.36,524.59,478.02,986.05,49.42,995.3,31.71,20
-7013.3,474.4,513.24,924.82,14.71,979.73,22.35,20
-4675.71,547.52,523.03,992.2,48.07,990.2,10.15,19
6258.6,548.58,480.97,983.57,68.69,984.78,29.13,22
1224.3,396.57,444.69,973.12,12.92,959.93,56.12,18
-1078.22,653.6,487.94,999.64,267.53,934.98,4.89,17
883.49,456.21,488.73,964.21,5.79,972.25,16.26,13
-4050.08,487.48,452.19,990.99,12.16,998.87,8.82,11
5061.01,522.2,525.7,991.29,30.09,998.01,3.39,0
971.29,579.35,505.22,998.12,41.18,964.97,48.51,11
13591.13,550.63,523.38,988.41,49.2,999.82,15.1,4
-8469.5,488.21,500.18,985.23,1.39,999.1,13.56,14
2929,584.47,494.38,912.18,22.97,992.11,0.02,5
-5182.88,518.97,529.01,986.17,13.71,996.99,1.88,12
-889.36,468.14,423.93,986.21,23.79,947.81,4.21,15
-1734.97,531.98,520.07,976.81,2.39,989.91,7.93,7
-1963.68,497.72,484.26,906.6,17.89,994.79,36.95,1
6588.09,520.37,508.52,977.24,39.83,991.85,2.31,11
-3883.37,527.04,500.87,948.85,13.78,961.61,41.4,11
8663.27,490.78,502.97,985.06,6.27,974.32,29.45,17
-192.54,501.64,619.06,984.59,66.12,992.94,12.39,0
-7604.37,510.15,527.83,999.49,35.43,987.77,4.9,15
7833.37,526.43,500.38,994.68,4.22,973.81,41.12,23
-297.32,513.93,465.89,936.87,29.41,979.81,7.34,12
-3343.89,505.28,588.77,972.4,55.88,991.4,2.48,12
-2171.7,508.28,480.55,986.54,5.72,987.57,1.43,23
2488.23,515.06,516.83,988.5,7.34,993.71,33.86,1
-7067.02,492.12,511.48,944.08,16.4,991.83,11.07,17
2832.06,480.91,555.72,955.66,32.5,971.56,25.39,2
-5475.73,567.69,485.54,998.91,31.6,996.71,83.24,23
-2716.52,434.78,487.08,948.16,8.1,906.14,24.31,14
-5285.73,462.93,541.99,963.07,4.14,976.35,22.69,6
4856.76,519.2,443.48,979.84,59.29,953.85,9.77,6
-8548.32,382.55,525.73,907.79,15.56,982.7,10.46,13
1047.37,466.53,530.79,953.78,0.13,964.27,26,13
10929.08,501.15,503.62,944.7,0.76,938.94,33.05,21
-6843.32,494.43,578.99,949.75,39.37,992.9,67.03,4
4811.24,502.35,506.87,957.55,3.32,962.98,3.34,17
5880.54,542.67,509.46,990.4,53.41,949.09,35.64,16
11414.17,538.43,471.94,954.42,23.96,993.36,11.47,10
-5705.27,451.49,542.17,996.76,24.51,994.32,24.29,4
3374.23,503.02,468.97,964.43,16.61,990.44,13.19,6
-3882.78,477.28,486.96,965.12,14.02,989.82,51.45,23
-5037.24,449.98,520.36,985.18,50.34,995.22,61.43,11
-727.22,556.53,501.02,995.98,34.43,997.54,17.53,19
-4336.75,500.23,574.86,936.61,9.48,981.04,8.04,5
1707.27,517.45,545.84,961.24,62.28,964.3,24.57,19
2341.8,545.24,465.9,980.99,94.86,979.74,10.29,17
441.92,464.5,488.29,978.4,7.28,994.76,65.16,3
3488.36,460.6,484.94,899.22,15.14,963.82,25.77,20
-50.19,500.8,523.67,988.49,56.34,975.8,37.25,10
-3851.97,520.15,497.11,949.71,65.96,972.29,6.36,3
-3588.36,549.34,472.64,986.69,136.35,982.39,2.98,15
4565.5,551.26,534.43,996.29,13.76,999.25,27.01,12
178.36,675.43,427.83,983.02,116.29,954.06,11.93,4
-4040.05,473.43,448.19,987.52,23.29,982.79,8.8,6
5757.02,562.76,519.48,987.42,17.56,989.87,51.79,20
1641.15,475.49,503.67,996.89,8.44,996.42,1.18,20
986.49,509.36,474.79,995.62,3.65,973.92,7.05,8
-4982.89,528.14,507.61,985.86,28.52,990.12,13.29,19
9870.63,521.09,497,999.44,34.95,960.92,13.55,3
1243.73,490.15,454.27,991.2,4.28,866.5,89.41,13
-4960.14,485.01,566.79,915.19,2.9,987.52,81.25,6
3503.72,577.5,545.06,975.24,37.56,997.35,40.59,12
-6563.43,456.26,520.8,999.85,50.83,980.18,7.27,20
-11855.46,477.17,582.69,971.62,42.23,994.22,31.13,19
-2658.36,509.75,574.28,998.46,3.42,995.95,93.5,13
-4412.13,477.32,500.15,945.52,36.39,977.89,74.31,17
-3466.76,468.53,489.74,967.91,26.35,998.99,8.98,8
4527.81,490.39,417.07,939.26,0.1,999.35,17.64,18
-608.15,544.96,573.92,994.98,27.07,933.64,111.95,6
2740.7,413.36,551.94,910.96,4.46,900.7,41.7,13
-3431.58,531.33,508.05,982.61,34.48,949.8,4.77,16
-1158.35,505.08,498.47,977.22,72.05,997.01,0,12
510.38,477.22,506.94,948,3.32,989.97,24.67,13
3554.95,485.58,493.62,969.51,21.3,958.88,22.39,16
1503.08,541.98,445.38,982.06,22.35,942.65,33.98,21
-6394.76,523.07,549.03,999.72,2.71,992.12,19.71,12
-5168.47,472.35,487.69,976.79,29.38,981.58,16.27,9
-1141.55,538.66,424.76,995.33,57.25,991.1,6.06,7
-7053.78,510.7,477.28,993.36,12.99,980.59,52.44,3
-2691.75,482.66,551.67,982.97,9.32,988.97,10.9,9
-7846.6,403.67,612.87,685.72,63.27,983.7,63.07,6
2093.31,538.69,518.77,991.83,37.1,997.79,9.05,11
-21.06,382.1,497.43,943.74,7.25,987.96,7.25,19
-4854.63,468.66,531.62,846.41,33.15,932.32,50.75,17
-15381.85,421.57,553.79,900.79,88.95,982.61,61.59,10
-7186.01,498.55,534.62,988.7,4.11,995.88,31.28,21
5145,508,427.34,945.54,1.41,800.29,30.4,7
-431.5,492.81,539.03,987.27,39.16,916.26,72.98,19
-1862.41,513.55,490.55,990.3,14.23,998.71,42.27,19
-5733.42,407.42,517.05,956.3,34.17,967.4,24.94,4
7255.75,543.29,515.47,986.29,38.17,988.43,11.73,16
887.19,521.95,454.97,996.05,40.24,989.52,0.36,19
-1475.64,446.43,534.15,836.48,31.85,974.43,106.17,19
1042.15,466.16,527.86,967.07,27.76,985.81,20.89,17
3926.18,524.46,487.14,980.75,26.94,998.18,7.34,11
-12384.91,477.08,503.72,973.65,5.63,995.49,39.85,4
-2806.51,548.36,550.38,999.74,63.38,996.3,45.51,5
-6116.76,437.65,549,997.86,3.4,982.44,11.9,7
7785.16,524.11,426.11,978.92,32.67,989.28,3.07,16
6140.82,539.68,469.54,986.75,29.15,925.05,50.56,2
-267.96,586.16,495.87,966.23,172.9,980.1,8.58,9
-7084.76,517.15,523.61,938.34,39.07,976.95,22.73,1
-2079.35,503.54,482.13,964.55,0.78,980.03,19.86,18
-4651.17,503.96,506.1,992.86,35.47,992.62,3.08,10
5630.45,505.54,514.26,990.08,7.42,997.09,35.92,11
11056.14,497.31,453.47,986.46,13.05,975.1,3.93,10
-2728.75,483.17,479.01,987.07,24.15,981.34,4.94,18
-2099.06,514.25,532.2,986.11,56.16,980.03,34.64,5
6448.75,457.06,400.35,982.53,23.63,845.35,51.51,16
-5749.69,506.61,566.67,975.33,0.67,994.93,5.2,5
-1087.08,495.58,416.98,986.94,0.33,961.9,24.22,20
626.55,543.52,591.04,997.57,48.55,987.87,5.73,6
-7831.07,490.56,575.12,998.95,35.22,988.55,17.75,20
-5361.81,462.06,490.05,933.49,4.97,974.07,44.98,12
-66.29,388.79,450.42,977.74,20.14,862.54,2.48,12
-556.58,494.25,466.4,974.06,57.14,997.52,25.7,20
-2066.99,600.12,556.3,999.54,14.66,968.43,56.19,14
5862.04,444.73,434.43,983.48,10,948.8,13.46,6
-913.09,507.13,517.28,998.36,63.64,961.85,37.7,8
-4630.71,487.07,492.44,977.92,2.65,991.95,0.15,0
8295.54,538.33,503.26,994.03,18.3,969.37,54.08,17
-1278.06,418.56,490.28,989.33,7.94,989.15,5.28,4
2966.11,414.43,471.31,976.85,0.25,936,4.41,12
-1712.24,470,462.71,957.03,12.51,932.99,35.32,23
1366.69,423.37,522.24,982.42,6.08,971.86,0.32,18
-1476.09,477.06,518.07,978.96,29.93,992.09,39.29,9
-7280.21,481.97,549.32,982.87,6.32,991.29,25.44,13
-538.5,427.91,406.62,955.56,3.64,975.77,0.83,22
1621.07,464.08,476.46,928.92,105.54,967.76,6.96,21
-647.67,463.92,478,971.56,0.86,994.23,6.4,11
330.74,462.79,513.47,979.49,22.45,972.87,27.22,9
-2660.9,481.93,445.49,986.7,37.89,980.62,2.4,0
108.81,520.75,483.6,984.8,8.35,985.35,2.54,16
-502.69,456.56,498.2,924.41,7.03,999.87,11.92,22
455.55,532.55,489.59,989.55,11.01,917.64,28.54,10
7307.9,612.13,558.2,991.6,96.99,964.71,32.03,16
8968.3,553.09,447.13,897.05,44.93,941.89,19.66,14
1158.79,500.73,462.83,996.78,12.56,990.55,10.92,6
-9903.86,446.45,516.4,992.13,0.25,999.74,0.17,21
3934.71,521.29,407.51,997.83,4.21,923.67,6.09,9
-8496.58,450.01,559.12,998.55,14.51,963.7,30.61,11
-7484.71,490.13,546.01,991.12,7.41,994.68,7.53,18
-3559.82,474.41,448.08,978.18,20.9,996.03,22.45,5
10019.17,524.88,429.49,996.6,4.37,874.39,19.73,8
3546.58,533.14,488.88,999.94,15.08,992.69,12.46,0
3702.21,572.41,489.71,997.85,20.1,995.97,40.67,21
-203.85,574.46,451.32,975.39,112.43,997.37,4.1,16
-5817.02,554.43,564.92,923.88,174.3,973.97,58.91,8
-2704.62,474.69,485.37,972.31,0.42,993.86,11.18,13
-8587.52,485.64,533.02,942.74,8.06,965.27,10.86,11
1626.25,506.28,548.9,999.1,30.45,996.56,6.04,15
-1333.7,512.83,412.21,989,14.51,983.69,22.04,11
10380.21,523.36,465.86,965.18,9.88,996.38,16.16,15
-420.63,549.69,544.31,971.65,31.36,923.88,28.02,23
-3468.03,397.05,545.71,905.9,11.47,958.42,31.97,6
-729.88,477.76,461.77,973,5.88,982.93,17.29,18
3494.98,596.64,413.98,990.81,77.64,983.18,10.18,20
-816.91,522.84,516.3,871.94,42.35,982.65,63.37,9
-3085.84,523.51,479.65,980.63,11.71,996.26,24.12,11
-1260.55,501.18,496.6,956.66,10.48,999.97,5.08,8
398.23,421.86,365.49,987.09,7.3,963.96,9.81,15
399.54,519.6,474.55,983.97,11.04,996,2.88,9
4628.63,523.13,511.14,973.31,8.48,982.84,37.87,0
-47.44,562.32,494,993.63,12.3,959.21,23.24,22
257.91,476.01,512.6,987.39,101.47,975.16,21.41,14
2689.32,460.4,426.86,965.65,48.91,961.04,30.71,5
-2572.12,480.53,527.01,979.01,33.59,999.73,20.65,22
4128.91,481.97,446.01,962.63,13.17,939.6,21.49,3
-4410.22,566.72,516.92,974.91,36.81,994.33,27.84,10
2616.07,529.12,529.76,994.68,7.62,986.26,3.69,7
242.85,471.68,518.69,998.6,46.43,991.26,25.26,0
7140.21,493.94,682.52,999.18,56.17,992.33,174.15,12
-982.4,458,460.07,953.25,18.93,986.94,57.92,8
3510.91,503.81,469.92,979.18,1.85,979.5,2.69,22
6347.2,535.2,473.28,993.65,10.08,995.75,12.2,19
1015.01,488.27,441.49,992.98,8.47,992.7,8.54,1
2299.06,474.03,432.98,989.23,0.35,989.55,4.1,19
2429.19,534.26,526.96,996.21,9.68,930.53,52.42,6
5202.66,519.01,448.53,976.51,14.35,947.03,1.58,21
-10751.19,500.75,576.84,975.76,8.09,992.99,4.36,20
958.77,398.17,370.14,940.59,13.31,899.88,9.21,4
11069.82,601.6,425.74,994.13,27.64,937.74,11.74,19
-2667.81,548.07,536.14,984.63,24.69,985.12,12.51,15
3252.39,514.49,481.63,999.91,32.03,986.69,1.39,10
-4405.57,493.47,520.73,989.87,2.13,950.79,63.78,23
-5628.35,465.53,467.03,949.01,91.85,988.68,55.79,5
-3996.4,436.14,539.23,987.58,15.35,997.45,2.89,4
1555.92,448.73,485.39,920.16,51.33,996.22,10.05,13
644.93,501.98,426.37,996.29,1.87,949.95,0.77,12
-1045.84,549.27,615.73,927.35,26.37,973.64,90.76,5
6811.08,541.35,436.11,966.42,28.18,991.82,4.48,0
-1853.16,422.24,586.45,992.81,29.92,963.86,71.94,12
-251.79,484.32,417.97,996.76,25.02,953.95,32.69,1
-5348.3,380.55,476.26,958.94,4.25,973.47,47.59,9
7806.05,490.24,430.14,999.27,1.08,999.77,13.72,20
5517.32,463.33,349.63,888.21,9.65,844.66,19,15
2941.25,520.21,564.54,995.94,3.71,998.75,74.81,18
1053.5,459.07,436.66,992.4,20.05,984.36,9.03,5
4966.91,479.3,389.6,991.16,58.4,999.52,5.17,20
-4781.85,508.69,456.37,890.86,40.77,971.6,63.75,15
-117.69,473.48,510.74,972.62,3.86,971.61,29.41,7
-1525.15,586.39,556.01,990.4,38.21,970.51,20.03,2
481.75,500.29,460.64,977.11,35.7,993.85,3.57,2
-1781.75,513.93,490.76,983.01,21.24,972.76,9.16,0
-2543.67,452.94,518.46,934.93,6.3,999.68,39.07,17
3869.08,470.41,396.8,982.45,8.77,961.78,36.87,20
15790.56,603,460.16,991.89,34.07,940.2,8.07,19
1979.31,486.08,485.09,973.68,17.16,998.03,9.19,8
-2546.93,484.87,550.17,992.12,21.08,983.94,31.23,3
7277.72,553,521.56,975.25,36.5,994.89,10.15,20
-1668.59,475.76,557.64,966.38,14.05,971.84,11.76,1
-2220.76,448.25,514.98,990.24,4.44,996.21,5.68,16
4317.41,440.37,432.14,978.43,1.8,999.03,16.52,21
1138.85,452.53,560.35,970.63,2.83,983.95,43.56,23
1745.06,538.1,472.87,999.03,9.34,981.89,15.74,11
-9951.82,505.76,533.11,999.56,22.25,992.1,9.72,20
-174.44,482.97,495.37,961.59,25.11,978.55,52.89,10
9809.48,539.05,503.14,957.25,13.8,965.96,1.46,3
-566.18,483.61,504.19,997.51,1.07,996.91,28.02,15
-2164.19,539.4,509.61,989.81,54.27,979.66,15.86,10
-3121.73,494.8,489.2,994.55,59.57,996.9,69.58,16
-3990.56,477.31,530.78,944.85,34.39,990.71,42.58,17
